Order_Date,Order_Priority,Ord_id
11/11/18,NOT SPECIFIED,Ord_4293
11/01/19,NOT SPECIFIED,Ord_4294
11/12/31,MEDIUM,Ord_4295
11/07/25,MEDIUM,Ord_4296
10/11/13,NOT SPECIFIED,Ord_4297
12/12/08,LOW,Ord_4298
12/10/06,HIGH,Ord_4299
12/05/02,LOW,Ord_4300
12/03/26,CRITICAL,Ord_4301
12/02/18,CRITICAL,Ord_4302
11/07/11,CRITICAL,Ord_4303
12/04/18,CRITICAL,Ord_4304
11/05/25,MEDIUM,Ord_4305
12/02/01,CRITICAL,Ord_4306
10/03/10,LOW,Ord_4307
10/03/18,NOT SPECIFIED,Ord_4308
10/05/24,HIGH,Ord_4309
09/12/10,LOW,Ord_4310
12/03/31,HIGH,Ord_4311
11/06/28,CRITICAL,Ord_4312
09/04/06,HIGH,Ord_4313
09/12/02,MEDIUM,Ord_4314
11/04/21,NOT SPECIFIED,Ord_4315
10/04/07,HIGH,Ord_4316
12/05/17,NOT SPECIFIED,Ord_4317
09/03/18,CRITICAL,Ord_4318
12/10/08,LOW,Ord_4319
12/03/30,LOW,Ord_4320
11/07/05,CRITICAL,Ord_4321
10/11/26,MEDIUM,Ord_4322
11/02/11,CRITICAL,Ord_4323
11/06/02,LOW,Ord_4324
10/11/29,MEDIUM,Ord_4325
10/07/23,LOW,Ord_4326
10/07/04,LOW,Ord_4327
12/12/11,CRITICAL,Ord_4328
09/05/25,NOT SPECIFIED,Ord_4329
11/01/27,MEDIUM,Ord_4330
10/08/19,LOW,Ord_4331
10/12/27,MEDIUM,Ord_4332
09/06/17,NOT SPECIFIED,Ord_4333
09/05/16,HIGH,Ord_4334
10/12/30,LOW,Ord_4335
09/05/02,MEDIUM,Ord_4336
11/08/20,MEDIUM,Ord_4337
11/11/14,LOW,Ord_4338
12/01/10,HIGH,Ord_4339
12/06/20,MEDIUM,Ord_4340
11/12/09,MEDIUM,Ord_4341
11/07/02,NOT SPECIFIED,Ord_4342
10/10/30,NOT SPECIFIED,Ord_4343
12/12/04,HIGH,Ord_4344
10/03/09,CRITICAL,Ord_4345
11/03/09,LOW,Ord_4346
10/05/29,LOW,Ord_4347
11/10/09,NOT SPECIFIED,Ord_4348
12/08/14,HIGH,Ord_4349
10/05/24,LOW,Ord_4350
11/09/22,MEDIUM,Ord_4351
09/05/20,NOT SPECIFIED,Ord_4352
09/04/17,CRITICAL,Ord_4353
09/04/05,HIGH,Ord_4354
10/02/03,MEDIUM,Ord_4355
11/07/11,MEDIUM,Ord_4356
09/11/20,MEDIUM,Ord_4357
09/07/14,LOW,Ord_4358
11/07/14,LOW,Ord_4359
12/11/18,LOW,Ord_4360
11/12/21,NOT SPECIFIED,Ord_4361
11/03/15,LOW,Ord_4362
10/05/05,MEDIUM,Ord_4363
09/05/07,LOW,Ord_4364
11/02/21,LOW,Ord_4365
11/03/16,NOT SPECIFIED,Ord_4366
11/11/01,CRITICAL,Ord_4367
12/03/03,CRITICAL,Ord_4368
11/07/16,CRITICAL,Ord_4369
12/03/09,NOT SPECIFIED,Ord_4370
12/12/28,NOT SPECIFIED,Ord_4371
12/07/04,HIGH,Ord_4372
12/12/13,CRITICAL,Ord_4373
12/01/27,HIGH,Ord_4374
09/05/08,MEDIUM,Ord_4375
09/11/16,CRITICAL,Ord_4376
10/03/28,NOT SPECIFIED,Ord_4377
11/01/03,NOT SPECIFIED,Ord_4378
12/07/20,LOW,Ord_4379
10/10/04,LOW,Ord_4380
10/06/09,NOT SPECIFIED,Ord_4381
11/09/15,MEDIUM,Ord_4382
09/06/17,LOW,Ord_4383
11/10/14,MEDIUM,Ord_4384
10/07/04,CRITICAL,Ord_4385
11/08/09,LOW,Ord_4386
10/07/17,HIGH,Ord_4387
11/01/21,LOW,Ord_4388
11/05/21,CRITICAL,Ord_4389
12/05/24,CRITICAL,Ord_4390
10/09/26,LOW,Ord_4391
11/04/08,NOT SPECIFIED,Ord_4392
09/05/25,MEDIUM,Ord_4393
12/01/19,HIGH,Ord_4394
12/08/01,MEDIUM,Ord_4395
09/01/25,CRITICAL,Ord_4396
12/10/03,NOT SPECIFIED,Ord_4397
11/04/20,LOW,Ord_4398
11/08/01,LOW,Ord_4399
10/11/19,HIGH,Ord_4400
10/04/03,MEDIUM,Ord_4401
09/03/06,HIGH,Ord_4402
09/01/14,CRITICAL,Ord_4403
09/09/01,HIGH,Ord_4404
10/11/20,LOW,Ord_4405
12/02/02,LOW,Ord_4406
11/08/20,LOW,Ord_4407
09/05/19,MEDIUM,Ord_4408
09/12/06,HIGH,Ord_4409
10/11/11,HIGH,Ord_4410
09/07/24,NOT SPECIFIED,Ord_4411
11/09/12,MEDIUM,Ord_4412
10/08/29,MEDIUM,Ord_4413
11/06/12,LOW,Ord_4414
11/01/22,CRITICAL,Ord_4415
09/07/09,NOT SPECIFIED,Ord_4416
10/12/02,LOW,Ord_4417
10/11/16,MEDIUM,Ord_4418
09/01/05,LOW,Ord_4419
09/07/04,MEDIUM,Ord_4420
09/07/07,LOW,Ord_4421
11/11/10,LOW,Ord_4422
12/12/25,HIGH,Ord_4423
09/11/11,NOT SPECIFIED,Ord_4424
10/09/29,CRITICAL,Ord_4425
09/08/27,LOW,Ord_4426
11/12/05,LOW,Ord_4427
12/08/13,MEDIUM,Ord_4428
10/07/09,HIGH,Ord_4429
09/03/20,LOW,Ord_4430
09/09/04,MEDIUM,Ord_4431
09/04/09,MEDIUM,Ord_4432
10/04/07,LOW,Ord_4433
09/04/08,CRITICAL,Ord_4434
09/03/06,NOT SPECIFIED,Ord_4435
10/09/21,CRITICAL,Ord_4436
09/09/27,NOT SPECIFIED,Ord_4437
10/06/16,HIGH,Ord_4438
11/06/02,MEDIUM,Ord_4439
11/10/12,LOW,Ord_4440
11/02/20,HIGH,Ord_4441
10/12/21,LOW,Ord_4442
09/11/20,CRITICAL,Ord_4443
10/07/01,LOW,Ord_4444
11/11/24,HIGH,Ord_4445
10/06/25,MEDIUM,Ord_4446
10/07/26,NOT SPECIFIED,Ord_4447
12/11/02,MEDIUM,Ord_4448
09/05/16,HIGH,Ord_4449
09/05/13,HIGH,Ord_4450
09/08/18,MEDIUM,Ord_4451
11/10/04,CRITICAL,Ord_4452
12/02/12,NOT SPECIFIED,Ord_4453
09/01/13,LOW,Ord_4454
12/02/24,CRITICAL,Ord_4455
10/01/23,LOW,Ord_4456
12/06/03,HIGH,Ord_4457
10/05/17,NOT SPECIFIED,Ord_4458
09/01/08,CRITICAL,Ord_4459
11/02/15,NOT SPECIFIED,Ord_4460
12/10/16,LOW,Ord_4461
12/11/05,NOT SPECIFIED,Ord_4462
10/09/26,LOW,Ord_4463
10/10/26,MEDIUM,Ord_4464
09/03/11,LOW,Ord_4465
09/12/17,NOT SPECIFIED,Ord_4466
10/09/07,HIGH,Ord_4467
10/04/11,LOW,Ord_4468
12/03/23,CRITICAL,Ord_4469
09/02/10,NOT SPECIFIED,Ord_4470
09/12/13,NOT SPECIFIED,Ord_4471
11/02/08,CRITICAL,Ord_4472
11/02/18,LOW,Ord_4473
10/10/05,HIGH,Ord_4474
11/02/03,NOT SPECIFIED,Ord_4475
12/06/10,HIGH,Ord_4476
10/12/12,HIGH,Ord_4477
10/12/18,NOT SPECIFIED,Ord_4478
12/11/02,NOT SPECIFIED,Ord_4479
12/10/30,CRITICAL,Ord_4480
10/08/31,LOW,Ord_4481
10/08/10,NOT SPECIFIED,Ord_4482
12/03/15,NOT SPECIFIED,Ord_4483
09/04/02,LOW,Ord_4484
09/04/29,HIGH,Ord_4485
12/10/27,CRITICAL,Ord_4486
12/05/21,CRITICAL,Ord_4487
12/09/20,MEDIUM,Ord_4488
12/10/01,LOW,Ord_4489
09/04/24,NOT SPECIFIED,Ord_4490
09/08/29,LOW,Ord_4491
12/05/21,LOW,Ord_4492
10/12/31,NOT SPECIFIED,Ord_4493
09/11/02,HIGH,Ord_4494
09/02/25,LOW,Ord_4495
09/09/15,HIGH,Ord_4496
11/12/19,HIGH,Ord_4497
11/07/26,LOW,Ord_4498
09/01/28,HIGH,Ord_4499
12/04/11,HIGH,Ord_4500
11/09/29,HIGH,Ord_4501
10/10/04,HIGH,Ord_4502
09/03/18,NOT SPECIFIED,Ord_4503
09/08/24,NOT SPECIFIED,Ord_4504
10/11/13,CRITICAL,Ord_4505
10/01/14,CRITICAL,Ord_4506
10/12/30,NOT SPECIFIED,Ord_4507
10/03/25,NOT SPECIFIED,Ord_4508
12/08/19,LOW,Ord_4509
10/05/17,LOW,Ord_4510
10/07/26,LOW,Ord_4511
10/03/07,CRITICAL,Ord_4512
12/07/12,CRITICAL,Ord_4513
09/10/04,HIGH,Ord_4514
10/08/14,MEDIUM,Ord_4515
09/12/07,HIGH,Ord_4516
11/10/30,MEDIUM,Ord_4517
12/03/27,MEDIUM,Ord_4518
11/07/06,LOW,Ord_4519
12/11/14,HIGH,Ord_4520
09/05/16,CRITICAL,Ord_4521
11/07/06,HIGH,Ord_4522
11/02/20,CRITICAL,Ord_4523
10/09/07,MEDIUM,Ord_4524
11/02/02,NOT SPECIFIED,Ord_4525
11/01/30,NOT SPECIFIED,Ord_4526
12/09/11,NOT SPECIFIED,Ord_4527
11/10/12,HIGH,Ord_4528
10/03/28,MEDIUM,Ord_4529
09/02/17,CRITICAL,Ord_4530
09/05/27,CRITICAL,Ord_4531
11/03/03,CRITICAL,Ord_4532
12/07/21,NOT SPECIFIED,Ord_4533
12/03/28,LOW,Ord_4534
12/04/28,MEDIUM,Ord_4535
12/07/12,LOW,Ord_4536
11/10/12,NOT SPECIFIED,Ord_4537
11/04/30,MEDIUM,Ord_4538
10/10/16,LOW,Ord_4539
10/06/25,CRITICAL,Ord_4540
12/01/13,CRITICAL,Ord_4541
09/04/26,MEDIUM,Ord_4542
10/09/15,LOW,Ord_4543
11/05/07,HIGH,Ord_4544
10/03/31,NOT SPECIFIED,Ord_4545
12/02/07,CRITICAL,Ord_4546
11/04/18,HIGH,Ord_4547
10/12/26,LOW,Ord_4548
10/11/19,NOT SPECIFIED,Ord_4549
12/10/27,MEDIUM,Ord_4550
09/06/01,HIGH,Ord_4551
12/11/12,HIGH,Ord_4552
11/05/05,NOT SPECIFIED,Ord_4553
09/08/30,NOT SPECIFIED,Ord_4554
10/06/11,NOT SPECIFIED,Ord_4555
10/07/25,CRITICAL,Ord_4556
09/07/13,LOW,Ord_4557
09/07/02,LOW,Ord_4558
09/12/07,NOT SPECIFIED,Ord_4559
11/03/14,HIGH,Ord_4560
10/01/18,NOT SPECIFIED,Ord_4561
12/05/03,LOW,Ord_4562
09/12/16,MEDIUM,Ord_4563
11/12/18,NOT SPECIFIED,Ord_4564
09/05/25,LOW,Ord_4565
12/02/10,NOT SPECIFIED,Ord_4566
12/01/09,NOT SPECIFIED,Ord_4567
10/08/06,LOW,Ord_4568
12/06/22,MEDIUM,Ord_4569
12/09/14,CRITICAL,Ord_4570
12/11/25,NOT SPECIFIED,Ord_4571
12/12/06,NOT SPECIFIED,Ord_4572
11/11/28,CRITICAL,Ord_4573
11/11/12,HIGH,Ord_4574
10/01/11,CRITICAL,Ord_4575
09/09/29,HIGH,Ord_4576
10/07/04,MEDIUM,Ord_4577
11/05/20,NOT SPECIFIED,Ord_4578
11/11/09,NOT SPECIFIED,Ord_4579
10/01/02,NOT SPECIFIED,Ord_4580
11/10/03,CRITICAL,Ord_4581
10/04/03,LOW,Ord_4582
11/09/19,HIGH,Ord_4583
10/03/08,CRITICAL,Ord_4584
10/09/20,LOW,Ord_4585
10/08/04,NOT SPECIFIED,Ord_4586
12/01/26,MEDIUM,Ord_4587
12/12/19,CRITICAL,Ord_4588
09/03/27,LOW,Ord_4589
12/06/29,NOT SPECIFIED,Ord_4590
12/12/01,HIGH,Ord_4591
10/04/27,NOT SPECIFIED,Ord_4592
11/03/10,CRITICAL,Ord_4593
11/03/31,HIGH,Ord_4594
10/09/24,MEDIUM,Ord_4595
09/09/07,CRITICAL,Ord_4596
12/01/16,MEDIUM,Ord_4597
12/05/29,HIGH,Ord_4598
09/10/04,MEDIUM,Ord_4599
12/12/27,MEDIUM,Ord_4600
12/03/29,CRITICAL,Ord_4601
09/08/05,NOT SPECIFIED,Ord_4602
11/01/05,MEDIUM,Ord_4603
10/06/21,HIGH,Ord_4604
10/07/07,CRITICAL,Ord_4605
11/09/24,LOW,Ord_4606
11/06/27,MEDIUM,Ord_4607
11/06/26,LOW,Ord_4608
10/05/06,CRITICAL,Ord_4609
09/09/17,LOW,Ord_4610
10/05/05,NOT SPECIFIED,Ord_4611
11/02/07,CRITICAL,Ord_4612
09/05/11,MEDIUM,Ord_4613
10/09/01,LOW,Ord_4614
09/02/15,NOT SPECIFIED,Ord_4615
11/12/11,CRITICAL,Ord_4616
12/06/19,MEDIUM,Ord_4617
09/11/05,HIGH,Ord_4618
12/02/08,LOW,Ord_4619
11/08/18,HIGH,Ord_4620
09/07/05,HIGH,Ord_4621
12/02/09,NOT SPECIFIED,Ord_4622
09/07/01,LOW,Ord_4623
12/10/18,NOT SPECIFIED,Ord_4624
11/11/02,HIGH,Ord_4625
12/03/28,NOT SPECIFIED,Ord_4626
12/09/28,MEDIUM,Ord_4627
10/12/16,MEDIUM,Ord_4628
10/02/08,NOT SPECIFIED,Ord_4629
09/06/04,MEDIUM,Ord_4630
11/10/11,CRITICAL,Ord_4631
11/01/17,MEDIUM,Ord_4632
12/03/27,HIGH,Ord_4633
12/11/17,NOT SPECIFIED,Ord_4634
12/03/03,NOT SPECIFIED,Ord_4635
09/12/19,NOT SPECIFIED,Ord_4636
09/04/07,HIGH,Ord_4637
12/11/22,LOW,Ord_4638
11/12/25,MEDIUM,Ord_4639
09/06/30,HIGH,Ord_4640
12/01/06,LOW,Ord_4641
10/02/26,MEDIUM,Ord_4642
09/05/09,HIGH,Ord_4643
10/01/14,HIGH,Ord_4644
11/03/06,LOW,Ord_4645
09/02/01,LOW,Ord_4646
10/02/22,CRITICAL,Ord_4647
10/08/01,LOW,Ord_4648
09/08/16,NOT SPECIFIED,Ord_4649
10/05/11,NOT SPECIFIED,Ord_4650
10/02/12,MEDIUM,Ord_4651
09/01/12,MEDIUM,Ord_4652
10/05/28,NOT SPECIFIED,Ord_4653
10/04/29,MEDIUM,Ord_4654
09/06/09,NOT SPECIFIED,Ord_4655
11/05/06,NOT SPECIFIED,Ord_4656
11/10/26,CRITICAL,Ord_4657
09/06/24,HIGH,Ord_4658
11/12/07,LOW,Ord_4659
11/12/17,NOT SPECIFIED,Ord_4660
09/10/19,HIGH,Ord_4661
12/09/30,MEDIUM,Ord_4662
12/02/09,LOW,Ord_4663
10/01/01,MEDIUM,Ord_4664
10/04/04,NOT SPECIFIED,Ord_4665
10/08/29,LOW,Ord_4666
10/04/20,LOW,Ord_4667
11/10/01,HIGH,Ord_4668
09/12/27,NOT SPECIFIED,Ord_4669
09/02/05,MEDIUM,Ord_4670
09/05/24,MEDIUM,Ord_4671
11/03/09,HIGH,Ord_4672
11/04/16,MEDIUM,Ord_4673
11/12/17,CRITICAL,Ord_4674
09/09/22,HIGH,Ord_4675
11/03/05,HIGH,Ord_4676
10/09/20,HIGH,Ord_4677
12/07/21,NOT SPECIFIED,Ord_4678
09/02/28,LOW,Ord_4679
12/09/14,MEDIUM,Ord_4680
11/10/20,CRITICAL,Ord_4681
09/02/11,NOT SPECIFIED,Ord_4682
09/08/14,CRITICAL,Ord_4683
10/10/14,HIGH,Ord_4684
10/12/08,MEDIUM,Ord_4685
10/11/01,CRITICAL,Ord_4686
10/05/24,LOW,Ord_4687
11/06/10,MEDIUM,Ord_4688
12/09/10,CRITICAL,Ord_4689
12/04/14,CRITICAL,Ord_4690
10/05/13,LOW,Ord_4691
11/12/05,CRITICAL,Ord_4692
12/03/01,MEDIUM,Ord_4693
12/08/27,MEDIUM,Ord_4694
11/09/01,MEDIUM,Ord_4695
12/06/13,NOT SPECIFIED,Ord_4696
10/10/31,HIGH,Ord_4697
09/02/26,HIGH,Ord_4698
09/09/16,NOT SPECIFIED,Ord_4699
11/11/17,LOW,Ord_4700
09/02/01,CRITICAL,Ord_4701
12/12/03,MEDIUM,Ord_4702
10/06/01,HIGH,Ord_4703
12/03/23,HIGH,Ord_4704
12/07/08,MEDIUM,Ord_4705
09/04/23,MEDIUM,Ord_4706
12/01/22,MEDIUM,Ord_4707
12/03/06,MEDIUM,Ord_4708
09/11/09,MEDIUM,Ord_4709
09/09/04,CRITICAL,Ord_4710
10/10/04,LOW,Ord_4711
10/07/26,HIGH,Ord_4712
12/04/20,MEDIUM,Ord_4713
09/04/30,CRITICAL,Ord_4714
10/12/04,CRITICAL,Ord_4715
09/02/08,NOT SPECIFIED,Ord_4716
10/10/04,MEDIUM,Ord_4717
12/09/06,NOT SPECIFIED,Ord_4718
11/12/06,LOW,Ord_4719
10/07/21,LOW,Ord_4720
09/08/11,CRITICAL,Ord_4721
09/03/26,NOT SPECIFIED,Ord_4722
09/07/06,CRITICAL,Ord_4723
12/11/03,NOT SPECIFIED,Ord_4724
11/12/29,CRITICAL,Ord_4725
12/06/24,CRITICAL,Ord_4726
10/03/07,CRITICAL,Ord_4727
09/02/19,HIGH,Ord_4728
09/12/28,CRITICAL,Ord_4729
09/03/06,LOW,Ord_4730
12/10/23,HIGH,Ord_4731
11/05/22,MEDIUM,Ord_4732
10/07/27,CRITICAL,Ord_4733
10/01/09,LOW,Ord_4734
09/12/06,CRITICAL,Ord_4735
09/08/28,MEDIUM,Ord_4736
12/11/01,CRITICAL,Ord_4737
09/08/15,HIGH,Ord_4738
10/11/10,MEDIUM,Ord_4739
09/12/16,CRITICAL,Ord_4740
11/07/22,MEDIUM,Ord_4741
12/09/04,CRITICAL,Ord_4742
10/05/26,HIGH,Ord_4743
12/04/03,MEDIUM,Ord_4744
12/12/15,NOT SPECIFIED,Ord_4745
09/11/10,LOW,Ord_4746
11/03/08,NOT SPECIFIED,Ord_4747
11/05/12,HIGH,Ord_4748
12/12/26,HIGH,Ord_4749
11/08/28,HIGH,Ord_4750
10/05/05,HIGH,Ord_4751
09/02/14,CRITICAL,Ord_4752
10/07/01,LOW,Ord_4753
11/07/03,LOW,Ord_4754
10/01/22,HIGH,Ord_4755
09/04/16,NOT SPECIFIED,Ord_4756
09/10/25,CRITICAL,Ord_4757
12/12/30,NOT SPECIFIED,Ord_4758
12/11/06,LOW,Ord_4759
10/06/06,LOW,Ord_4760
10/06/21,HIGH,Ord_4761
12/03/05,LOW,Ord_4762
10/02/22,MEDIUM,Ord_4763
12/03/03,CRITICAL,Ord_4764
11/06/07,LOW,Ord_4765
11/04/09,HIGH,Ord_4766
12/02/18,LOW,Ord_4767
10/01/30,NOT SPECIFIED,Ord_4768
10/03/10,NOT SPECIFIED,Ord_4769
11/11/04,CRITICAL,Ord_4770
10/10/09,NOT SPECIFIED,Ord_4771
12/08/28,HIGH,Ord_4772
11/03/11,CRITICAL,Ord_4773
10/03/22,CRITICAL,Ord_4774
11/10/28,HIGH,Ord_4775
10/02/24,HIGH,Ord_4776
10/09/26,CRITICAL,Ord_4777
12/03/15,NOT SPECIFIED,Ord_4778
12/07/18,NOT SPECIFIED,Ord_4779
12/01/06,CRITICAL,Ord_4780
12/06/09,LOW,Ord_4781
12/10/22,CRITICAL,Ord_4782
11/10/21,HIGH,Ord_4783
10/04/15,MEDIUM,Ord_4784
10/10/18,LOW,Ord_4785
12/03/19,NOT SPECIFIED,Ord_4786
10/06/12,HIGH,Ord_4787
10/05/03,MEDIUM,Ord_4788
10/12/13,MEDIUM,Ord_4789
12/04/08,CRITICAL,Ord_4790
11/10/07,LOW,Ord_4791
09/12/04,HIGH,Ord_4792
10/11/04,LOW,Ord_4793
09/12/08,MEDIUM,Ord_4794
12/06/25,NOT SPECIFIED,Ord_4795
09/11/16,CRITICAL,Ord_4796
11/01/10,CRITICAL,Ord_4797
11/11/29,MEDIUM,Ord_4798
11/04/25,NOT SPECIFIED,Ord_4799
12/02/27,CRITICAL,Ord_4800
12/01/03,NOT SPECIFIED,Ord_4801
09/02/14,NOT SPECIFIED,Ord_4802
09/02/19,HIGH,Ord_4803
11/11/21,NOT SPECIFIED,Ord_4804
12/10/25,CRITICAL,Ord_4805
12/10/16,LOW,Ord_4806
12/05/29,HIGH,Ord_4807
11/03/12,LOW,Ord_4808
10/07/23,LOW,Ord_4809
10/05/28,MEDIUM,Ord_4810
09/10/15,CRITICAL,Ord_4811
10/10/01,MEDIUM,Ord_4812
11/05/25,HIGH,Ord_4813
09/07/08,HIGH,Ord_4814
11/05/14,CRITICAL,Ord_4815
09/03/16,HIGH,Ord_4816
11/06/02,HIGH,Ord_4817
10/08/08,CRITICAL,Ord_4818
09/09/16,HIGH,Ord_4819
11/12/07,NOT SPECIFIED,Ord_4820
10/12/17,MEDIUM,Ord_4821
12/08/19,MEDIUM,Ord_4822
11/05/09,MEDIUM,Ord_4823
09/11/04,MEDIUM,Ord_4824
12/08/30,HIGH,Ord_4825
10/11/05,MEDIUM,Ord_4826
11/01/07,HIGH,Ord_4827
10/10/31,MEDIUM,Ord_4828
10/12/20,HIGH,Ord_4829
09/02/05,HIGH,Ord_4830
10/12/11,NOT SPECIFIED,Ord_4831
09/11/06,CRITICAL,Ord_4832
11/06/22,MEDIUM,Ord_4833
10/12/15,NOT SPECIFIED,Ord_4834
11/05/31,CRITICAL,Ord_4835
12/07/10,HIGH,Ord_4836
09/05/22,MEDIUM,Ord_4837
11/08/15,CRITICAL,Ord_4838
11/01/05,HIGH,Ord_4839
10/07/14,HIGH,Ord_4840
11/12/13,NOT SPECIFIED,Ord_4841
09/08/18,HIGH,Ord_4842
09/10/29,NOT SPECIFIED,Ord_4843
10/05/28,NOT SPECIFIED,Ord_4844
12/02/17,HIGH,Ord_4845
11/05/21,MEDIUM,Ord_4846
12/06/07,NOT SPECIFIED,Ord_4847
09/10/24,CRITICAL,Ord_4848
12/04/16,HIGH,Ord_4849
12/04/21,HIGH,Ord_4850
09/08/09,LOW,Ord_4851
09/10/12,MEDIUM,Ord_4852
09/05/11,HIGH,Ord_4853
12/12/28,MEDIUM,Ord_4854
11/07/14,NOT SPECIFIED,Ord_4855
10/09/06,MEDIUM,Ord_4856
09/02/22,NOT SPECIFIED,Ord_4857
10/09/12,HIGH,Ord_4858
09/12/01,LOW,Ord_4859
12/07/06,HIGH,Ord_4860
12/03/24,NOT SPECIFIED,Ord_4861
09/03/25,LOW,Ord_4862
12/03/25,MEDIUM,Ord_4863
11/09/06,HIGH,Ord_4864
10/01/31,MEDIUM,Ord_4865
10/01/24,NOT SPECIFIED,Ord_4866
10/09/13,CRITICAL,Ord_4867
11/08/25,HIGH,Ord_4868
10/06/05,HIGH,Ord_4869
10/01/31,CRITICAL,Ord_4870
09/07/25,HIGH,Ord_4871
09/07/05,HIGH,Ord_4872
12/05/18,LOW,Ord_4873
10/04/09,MEDIUM,Ord_4874
10/09/19,MEDIUM,Ord_4875
10/06/08,CRITICAL,Ord_4876
09/01/24,HIGH,Ord_4877
10/11/02,LOW,Ord_4878
10/07/29,MEDIUM,Ord_4879
11/03/30,MEDIUM,Ord_4880
09/03/02,NOT SPECIFIED,Ord_4881
09/03/30,MEDIUM,Ord_4882
09/09/25,NOT SPECIFIED,Ord_4883
12/06/29,NOT SPECIFIED,Ord_4884
12/05/12,LOW,Ord_4885
12/08/18,CRITICAL,Ord_4886
12/01/24,LOW,Ord_4887
11/06/27,MEDIUM,Ord_4888
09/05/11,NOT SPECIFIED,Ord_4889
09/07/11,CRITICAL,Ord_4890
09/05/07,LOW,Ord_4891
11/03/09,HIGH,Ord_4892
11/05/02,HIGH,Ord_4893
09/09/24,CRITICAL,Ord_4894
11/01/07,LOW,Ord_4895
09/05/14,CRITICAL,Ord_4896
10/08/21,LOW,Ord_4897
12/02/02,LOW,Ord_4898
10/03/21,HIGH,Ord_4899
12/09/19,NOT SPECIFIED,Ord_4900
12/05/02,NOT SPECIFIED,Ord_4901
12/11/12,LOW,Ord_4902
10/01/18,HIGH,Ord_4903
11/12/11,CRITICAL,Ord_4904
11/06/14,HIGH,Ord_4905
10/01/14,HIGH,Ord_4906
12/09/22,LOW,Ord_4907
11/01/04,CRITICAL,Ord_4908
12/02/18,HIGH,Ord_4909
11/04/04,MEDIUM,Ord_4910
12/12/02,HIGH,Ord_4911
10/05/02,MEDIUM,Ord_4912
10/07/14,MEDIUM,Ord_4913
11/06/02,HIGH,Ord_4914
11/05/19,NOT SPECIFIED,Ord_4915
09/06/20,NOT SPECIFIED,Ord_4916
12/02/17,LOW,Ord_4917
11/11/16,LOW,Ord_4918
10/04/07,NOT SPECIFIED,Ord_4919
11/05/05,NOT SPECIFIED,Ord_4920
12/07/10,NOT SPECIFIED,Ord_4921
12/01/18,MEDIUM,Ord_4922
11/04/22,LOW,Ord_4923
11/04/01,CRITICAL,Ord_4924
11/11/09,LOW,Ord_4925
09/04/20,MEDIUM,Ord_4926
12/09/13,HIGH,Ord_4927
10/10/02,LOW,Ord_4928
10/04/25,HIGH,Ord_4929
11/03/03,MEDIUM,Ord_4930
12/09/11,CRITICAL,Ord_4931
11/11/04,HIGH,Ord_4932
12/07/02,MEDIUM,Ord_4933
09/05/09,NOT SPECIFIED,Ord_4934
09/05/26,LOW,Ord_4935
11/01/09,HIGH,Ord_4936
10/11/22,NOT SPECIFIED,Ord_4937
11/10/10,MEDIUM,Ord_4938
11/08/23,CRITICAL,Ord_4939
12/08/01,HIGH,Ord_4940
10/09/04,HIGH,Ord_4941
09/06/10,CRITICAL,Ord_4942
10/01/05,HIGH,Ord_4943
12/10/25,MEDIUM,Ord_4944
11/09/23,NOT SPECIFIED,Ord_4945
11/08/06,HIGH,Ord_4946
09/01/21,LOW,Ord_4947
10/02/20,CRITICAL,Ord_4948
10/09/19,HIGH,Ord_4949
11/03/13,HIGH,Ord_4950
10/09/22,NOT SPECIFIED,Ord_4951
09/03/30,LOW,Ord_4952
11/11/29,HIGH,Ord_4953
09/04/05,MEDIUM,Ord_4954
11/11/04,MEDIUM,Ord_4955
10/11/04,HIGH,Ord_4956
10/10/02,HIGH,Ord_4957
10/05/12,MEDIUM,Ord_4958
10/03/20,NOT SPECIFIED,Ord_4959
11/08/18,HIGH,Ord_4960
12/11/25,MEDIUM,Ord_4961
12/12/21,HIGH,Ord_4962
12/10/12,NOT SPECIFIED,Ord_4963
09/12/03,LOW,Ord_4964
12/05/20,MEDIUM,Ord_4965
09/11/28,NOT SPECIFIED,Ord_4966
12/03/29,MEDIUM,Ord_4967
11/08/21,NOT SPECIFIED,Ord_4968
11/09/22,HIGH,Ord_4969
12/02/06,CRITICAL,Ord_4970
11/12/15,HIGH,Ord_4971
10/12/09,NOT SPECIFIED,Ord_4972
11/05/04,MEDIUM,Ord_4973
09/05/21,NOT SPECIFIED,Ord_4974
10/09/15,HIGH,Ord_4975
10/03/10,NOT SPECIFIED,Ord_4976
12/09/17,CRITICAL,Ord_4977
10/12/02,CRITICAL,Ord_4978
12/10/19,LOW,Ord_4979
11/10/13,NOT SPECIFIED,Ord_4980
11/10/28,LOW,Ord_4981
12/10/14,NOT SPECIFIED,Ord_4982
12/01/11,CRITICAL,Ord_4983
10/02/15,LOW,Ord_4984
09/11/20,LOW,Ord_4985
09/05/09,HIGH,Ord_4986
10/05/06,CRITICAL,Ord_4987
12/03/13,NOT SPECIFIED,Ord_4988
10/09/23,NOT SPECIFIED,Ord_4989
10/05/12,NOT SPECIFIED,Ord_4990
09/08/12,CRITICAL,Ord_4991
09/02/02,LOW,Ord_4992
10/01/24,CRITICAL,Ord_4993
11/02/28,HIGH,Ord_4994
11/10/21,NOT SPECIFIED,Ord_4995
11/11/12,CRITICAL,Ord_4996
10/12/15,HIGH,Ord_4997
